Auction_id,Auction_Desc,round_num,bidder_id,bidder_name,bip_name,bip_desc,bid_rnd_num,net_bid_amt,bid_amt
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA288-A,"Rochester, MN",21,"124,000","124,000"
66,Advanced Wireless Services,161,14955017,Fidelity Communications Company,AW-CMA278-A,"Columbia, MO",10,"286,450","337,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-CMA279-A,"Lewiston-Auburn, ME",74,"78,000","104,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA280-A,"Burlington, NC",74,"138,000","138,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA281-A,"Laredo, TX",49,"819,000","819,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA309-A,Alabama 3 - Lamar,99,"125,000","125,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA293-A,"Owensboro, KY",71,"92,000","92,000"
66,Advanced Wireless Services,161,4273850,"Alenco Communications, Inc.",AW-CMA294-A,"San Angelo, TX",50,"327,750","437,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA295-A,"Midland, TX",41,"146,000","146,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-CMA299-A,"Casper, WY",46,"156,000","156,000"
66,Advanced Wireless Services,161,14973358,"La Ward Cellular Telephone Company, Inc.",AW-CMA300-A,"Victoria, TX",43,"204,750","273,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA296-A,"Iowa City, IA",67,"2,164,000","2,164,000"
66,Advanced Wireless Services,161,1646454,"3 Rivers Telephone Cooperative, Inc.",AW-CMA297-A,"Great Falls, MT",8,"234,000","234,000"
66,Advanced Wireless Services,161,2477636,BEK COMMUNICATIONS COOPERATIVE,AW-CMA298-A,"Bismarck, ND",19,"165,000","220,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA307-A,Alabama 1 - Franklin,41,"251,000","251,000"
66,Advanced Wireless Services,161,1754738,"Farmers Telecommunications Cooperative,",AW-CMA308-A,Alabama 2 - Jackson,1,"72,250","85,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA301-A,"Lawrence, KS",121,"113,000","113,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA302-A,"Enid, OK",71,"117,000","117,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA303-A,"Aurora-Elgin, IL",21,"55,000","55,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA304-A,"Joliet, IL",31,"38,000","38,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA305-A,"Alton-Granite City, IL",105,"128,000","128,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA306-A,Gulf of Mexico,83,"40,000","40,000"
66,Advanced Wireless Services,161,15013410,KTC AWS Limited Partnership,AW-CMA289-A,"Rapid City, SD",15,"117,000","156,000"
66,Advanced Wireless Services,161,14523666,"NEIT Wireless, LLC",AW-CMA290-A,"La Crosse, WI",123,"473,250","631,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA291-A,"Pine Bluff, AR",37,"84,000","84,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA292-A,"Sherman-Denison, TX",82,"580,000","580,000"
66,Advanced Wireless Services,161,4556197,Innovative Communication Corporation,AW-CMA730-A,Virgin Islands 1 - St. Thomas,128,"93,000","93,000"
66,Advanced Wireless Services,161,4556197,Innovative Communication Corporation,AW-CMA731-A,Virgin Islands 2 - St. Croix,128,"91,000","91,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA001-E,Northeast,17,"472,553,000","472,553,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-REA001-F,Northeast,16,"1,335,374,000","1,335,374,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA002-D,Southeast,15,"236,549,000","236,549,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-REA002-E,Southeast,19,"310,995,000","310,995,000"
66,Advanced Wireless Services,161,7435902,"AST Telecom, LLC",AW-CMA733-A,American Samoa,1,"34,000","34,000"
66,Advanced Wireless Services,161,15005598,"MetroPCS AWS, LLC",AW-REA001-D,Northeast,18,"552,694,000","552,694,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA081-A,"El Paso, TX",45,"1,159,000","1,159,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA082-A,"Tacoma, WA",89,"1,097,000","1,097,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA083-A,"Mobile, AL",80,"6,816,000","6,816,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA084-A,"Harrisburg, PA",55,"1,203,000","1,203,000"
66,Advanced Wireless Services,161,7693377,"Carolina West Wireless, Inc.",AW-CMA085-A,"Johnson City-Kingsport, TN-VA",55,"1,630,000","1,630,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA086-A,"Albuquerque, NM",52,"1,228,000","1,228,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA087-A,"Canton, OH",66,"459,000","459,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA088-A,"Chattanooga, TN-GA",59,"1,205,000","1,205,000"
66,Advanced Wireless Services,161,15031388,Daredevil Communications LLC,AW-CMA342-A,California 7 - Imperial,73,"63,750","85,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA343-A,California 8 - Tehama,63,"61,000","61,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA344-A,California 9 - Mendocino,39,"128,000","128,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA345-A,California 10 - Sierra,89,"60,000","60,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA346-A,California 11 - El Dorado,37,"94,000","94,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA347-A,California 12 - Kings,66,"153,000","153,000"
66,Advanced Wireless Services,161,1630201,Union Telephone Company,AW-CMA348-A,Colorado 1 - Moffat,74,"129,000","129,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA349-A,Colorado 2 - Logan,76,"91,000","91,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA350-A,Colorado 3 - Garfield,79,"1,001,000","1,001,000"
66,Advanced Wireless Services,161,15031388,Daredevil Communications LLC,AW-CMA341-A,California 6 - Mono,82,"13,500","18,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA352-A,Colorado 5 - Elbert,76,"50,000","50,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA359-A,Delaware 1 - Kent,62,"531,000","531,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA360-A,Florida 1 - Collier,66,"249,000","249,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA353-A,Colorado 6 - San Miguel,65,"142,000","142,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA354-A,Colorado 7 - Saguache,79,"165,000","165,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA355-A,Colorado 8 - Kiowa,54,"44,000","44,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA356-A,Colorado 9 - Costilla,75,"23,000","23,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA357-A,Connecticut 1 - Litchfield,33,"109,000","109,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA351-A,Colorado 4 - Park,68,"162,000","162,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA358-A,Connecticut 2 - Windham,33,"65,000","65,000"
66,Advanced Wireless Services,161,5411426,"Cellular South Licenses, Inc.",AW-CMA369-A,Florida 10 -  Walton,52,"202,000","202,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA370-A,Florida 11 - Monroe,32,"48,000","48,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA371-A,Georgia 1 - Whitfield,55,"966,000","966,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA372-A,Georgia 2 - Dawson,32,"212,000","212,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA373-A,Georgia 3 - Chattooga,78,"153,000","153,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA374-A,Georgia 4 - Jasper,32,"82,000","82,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA361-A,Florida 2 - Glades,66,"250,000","250,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA362-A,Florida 3 - Hardee,66,"202,000","202,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA363-A,Florida 4 - Citrus,68,"680,000","680,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA364-A,Florida 5 - Putnam,82,"86,000","86,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA365-A,Florida 6 - Dixie,61,"28,500","38,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA366-A,Florida 7 - Hamilton,61,"53,250","71,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA367-A,Florida 8 - Jefferson,61,"26,250","35,000"
66,Advanced Wireless Services,161,15024631,"Cavalier Wireless, LLC",AW-CMA368-A,Florida 9 - Calhoun,61,"20,250","27,000"
66,Advanced Wireless Services,161,14460646,"LL License Holdings II, LLC",AW-CMA420-A,Iowa 9 - Ida,56,"555,050","653,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA421-A,Iowa 10 - Humboldt,12,"776,000","776,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA422-A,Iowa 11 - Hardin,25,"424,000","424,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA423-A,Iowa 12 - Winneshiek,116,"836,000","836,000"
66,Advanced Wireless Services,161,2576742,"FMTC Wireless, Inc.",AW-CMA424-A,Iowa 13 - Mitchell,122,"1,179,800","1,388,000"
66,Advanced Wireless Services,161,2576742,"FMTC Wireless, Inc.",AW-CMA425-A,Iowa 14 - Kossuth,54,"687,650","809,000"
66,Advanced Wireless Services,161,6236475,"Iowa Telecommunications Services, Inc.",AW-CMA426-A,Iowa 15 - Dickinson,37,"475,000","475,000"
66,Advanced Wireless Services,161,2594190,Mutual Telephone Company,AW-CMA427-A,Iowa 16 - Lyon,24,"312,000","312,000"
66,Advanced Wireless Services,161,4310769,The S&T Telephone Cooperative Associatio,AW-CMA428-A,Kansas 1 - Cheyenne,84,"34,000","40,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA429-A,Kansas 2 - Norton,83,"35,000","35,000"
66,Advanced Wireless Services,161,2331262,"Blue Valley Tele-Communications, Inc.",AW-CMA430-A,Kansas 3 - Jewell,83,"168,000","224,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA432-A,Kansas 5 - Brown,67,"191,000","191,000"
66,Advanced Wireless Services,161,4310769,The S&T Telephone Cooperative Associatio,AW-CMA433-A,Kansas 6 - Wallace,84,"27,200","32,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA434-A,Kansas 7 - Trego,83,"95,000","95,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA435-A,Kansas 8 - Ellsworth,83,"328,000","328,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA436-A,Kansas 9 - Morris,36,"355,000","355,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA440-A,Kansas 13 - Edwards,83,"117,000","117,000"
66,Advanced Wireless Services,161,13436944,"SKT, Inc.",AW-CMA441-A,Kansas 14 - Reno,80,"774,000","774,000"
66,Advanced Wireless Services,161,2331262,"Blue Valley Tele-Communications, Inc.",AW-CMA431-A,Kansas 4 - Marshall,11,"365,250","487,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA437-A,Kansas 10 - Franklin,62,"239,000","239,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA438-A,Kansas 11 - Hamilton,83,"146,000","146,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA439-A,Kansas 12 - Hodgeman,83,"150,000","150,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA446-A,Kentucky 4 - Spencer,62,"1,056,000","1,056,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA447-A,Kentucky 5 - Barren,85,"400,000","400,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA448-A,Kentucky 6 - Madison,85,"252,000","252,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA449-A,Kentucky 7 - Trimble,58,"878,000","878,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA450-A,Kentucky 8 - Mason,85,"173,000","173,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA451-A,Kentucky 9 - Elliott,74,"118,000","118,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA452-A,Kentucky 10 - Powell,85,"100,000","100,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA442-A,Kansas 15 - Elk,41,"655,000","655,000"
66,Advanced Wireless Services,161,15031388,Daredevil Communications LLC,AW-CMA443-A,Kentucky 1 - Fulton,90,"87,000","116,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA444-A,Kentucky 2 - Union,71,"78,000","78,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA445-A,Kentucky 3 - Meade,68,"451,000","451,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-CMA457-A,Louisiana 4 - Caldwell,123,"44,000","44,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA458-A,Louisiana 5 - Beauregard,115,"1,377,000","1,377,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA459-A,Louisiana 6 - Iberville,41,"110,000","110,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA460-A,Louisiana 7 - West Feliciana,37,"115,000","115,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA461-A,Louisiana 8 - St. James,37,"67,000","67,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA462-A,Louisiana 9 - Plaquemines,37,"16,000","16,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA453-A,Kentucky 11 - Clay,85,"112,000","112,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-CMA454-A,Louisiana 1 - Claiborne,125,"68,000","68,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-CMA455-A,Louisiana 2 - Morehouse,127,"69,000","69,000"
66,Advanced Wireless Services,161,3290673,Cellco Partnership d/b/a Verizon Wireles,AW-CMA456-A,Louisiana 3 - De Soto,132,"251,000","251,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA470-A,Massachusetts 1 - Franklin,31,"43,000","43,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA463-A,Maine 1 - Oxford,89,"51,000","51,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA464-A,Maine 2 - Somerset,89,"85,000","85,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-CMA466-A,Maine 4 - Washington,85,"38,250","51,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA471-A,Massachusetts 2 - Barnstable,21,"148,000","148,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA472-A,Michigan 1 - Gogebic,64,"785,000","785,000"
66,Advanced Wireless Services,161,15031123,"Dakota Wireless Group, LLC",AW-CMA473-A,Michigan 2 - Alger,80,"152,150","179,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA465-A,Maine 3 - Kennebec,72,"217,000","217,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA467-A,Maryland 1 - Garrett,62,"56,000","56,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA468-A,Maryland 2 - Kent,61,"501,000","501,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA469-A,Maryland 3 - Frederick,78,"1,162,000","1,162,000"
66,Advanced Wireless Services,161,3778362,"AGRI-VALLEY COMMUNICATIONS, INC.",AW-CMA481-A,Michigan 10 - Tuscola,43,"203,150","239,000"
66,Advanced Wireless Services,161,15031123,"Dakota Wireless Group, LLC",AW-CMA482-A,Minnesota 1 - Kittson,29,"36,550","43,000"
66,Advanced Wireless Services,161,2644953,Paul Bunyan Rural Telephone Cooperative,AW-CMA483-A,Minnesota 2 - Lake of the Woods,33,"44,000","44,000"
66,Advanced Wireless Services,161,2644953,Paul Bunyan Rural Telephone Cooperative,AW-CMA484-A,Minnesota 3 - Koochiching,56,"165,000","165,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA487-A,Minnesota 6 - Hubbard,38,"733,000","733,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA488-A,Minnesota 7 - Chippewa,25,"152,000","152,000"
66,Advanced Wireless Services,161,2713683,"Chequamegon Communications Cooperative,",AW-CMA485-A,Minnesota 4 - Lake,56,"9,350","11,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA486-A,Minnesota 5 - Wilkin,52,"828,000","828,000"
66,Advanced Wireless Services,161,3778362,"AGRI-VALLEY COMMUNICATIONS, INC.",AW-CMA474-A,Michigan 3 - Emmet,1,"89,250","105,000"
66,Advanced Wireless Services,161,3774494,Wittenberg Telephone Company,AW-CMA475-A,Michigan 4 - Cheboygan,65,"66,750","89,000"
66,Advanced Wireless Services,161,3778362,"AGRI-VALLEY COMMUNICATIONS, INC.",AW-CMA476-A,Michigan 5 - Manistee,72,"169,150","199,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA477-A,Michigan 6 - Roscommon,64,"635,000","635,000"
66,Advanced Wireless Services,161,3778362,"AGRI-VALLEY COMMUNICATIONS, INC.",AW-CMA478-A,Michigan 7 - Newaygo,43,"373,150","439,000"
66,Advanced Wireless Services,161,3778362,"AGRI-VALLEY COMMUNICATIONS, INC.",AW-CMA479-A,Michigan 8 - Allegan,3,"53,550","63,000"
66,Advanced Wireless Services,161,3010493,Cincinnati Bell Wireless LLC,AW-CMA480-A,Michigan 9 - Cass,74,"192,000","192,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-CMA541-A,Nebraska 9 - Adams,58,"229,500","306,000"
66,Advanced Wireless Services,161,1585397,Churchill County Telephone d/b/a CC Comm,AW-CMA544-A,Nevada 2 - Lander,1,"32,000","32,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA545-A,Nevada 3 - Storey,66,"89,000","89,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-CMA540-A,Nebraska 8 - Chase,108,"39,000","52,000"
66,Advanced Wireless Services,161,3800570,"Plateau Telecommunications, Inc.",AW-CMA554-A,New Mexico 2 - Colfax,44,"145,000","145,000"
66,Advanced Wireless Services,161,15019003,"Barat Wireless, L.P.",AW-CMA542-A,Nebraska 10 - Cass,91,"214,500","286,000"
66,Advanced Wireless Services,161,1585397,Churchill County Telephone d/b/a CC Comm,AW-CMA543-A,Nevada 1 - Humboldt,1,"28,000","28,000"
66,Advanced Wireless Services,161,3801362,WUE INC,AW-CMA547-A,Nevada 5 - White Pine,1,"6,000","8,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA555-A,New Mexico 3 - Catron,70,"99,000","99,000"
66,Advanced Wireless Services,161,3800570,"Plateau Telecommunications, Inc.",AW-CMA556-A,New Mexico 4 - Santa Fe,78,"2,078,000","2,078,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA557-A,New Mexico 5 - Grant,1,"37,000","37,000"
66,Advanced Wireless Services,161,3800570,"Plateau Telecommunications, Inc.",AW-CMA558-A,New Mexico 6 - Lincoln,44,"1,427,000","1,427,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA559-A,New York 1 - Jefferson,85,"166,000","166,000"
66,Advanced Wireless Services,161,5209374,"Vermont Telephone Company, Inc.",AW-CMA548-A,New Hampshire 1 - Coos,118,"781,150","919,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA549-A,New Hampshire 2 - Carroll,92,"210,000","210,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA550-A,New Jersey 1 - Hunterdon,31,"73,000","73,000"
66,Advanced Wireless Services,161,14980726,"Cingular AWS, LLC",AW-CMA551-A,New Jersey 2 - Ocean,44,"2,154,000","2,154,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA552-A,New Jersey 3 - Sussex,39,"264,000","264,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA553-A,New Mexico 1 - San Juan,70,"191,000","191,000"
66,Advanced Wireless Services,161,14460646,"LL License Holdings II, LLC",AW-CMA537-A,Nebraska 5 - Boone,44,"524,450","617,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-CMA538-A,Nebraska 6 - Keith,58,"219,750","293,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-CMA539-A,Nebraska 7 - Hall,58,"345,750","461,000"
66,Advanced Wireless Services,161,1646454,"3 Rivers Telephone Cooperative, Inc.",AW-CMA528-A,Montana 6 - Deer Lodge,12,"287,000","287,000"
66,Advanced Wireless Services,161,14999585,CCTN BIDDING CONSORTIUM,AW-CMA529-A,Montana 7 - Fergus,8,"23,800","28,000"
66,Advanced Wireless Services,161,1646454,"3 Rivers Telephone Cooperative, Inc.",AW-CMA530-A,Montana 8 - Beaverhead,10,"109,000","109,000"
66,Advanced Wireless Services,161,1646165,"Blackfoot Telephone Cooperative, Inc.",AW-CMA527-A,Montana 5 - Mineral,8,"191,250","225,000"
66,Advanced Wireless Services,161,14999585,CCTN BIDDING CONSORTIUM,AW-CMA531-A,Montana 9 - Carbon,14,"60,350","71,000"
66,Advanced Wireless Services,161,14999585,CCTN BIDDING CONSORTIUM,AW-CMA532-A,Montana 10 - Prairie,14,"33,150","39,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-CMA533-A,Nebraska 1 - Sioux,54,"151,500","202,000"
66,Advanced Wireless Services,161,2388684,Three River Telco,AW-CMA534-A,Nebraska 2 - Cherry,29,"54,000","72,000"
66,Advanced Wireless Services,161,3474327,"Cable One, Inc.",AW-CMA535-A,Nebraska 3 - Knox,94,"1,940,000","1,940,000"
66,Advanced Wireless Services,161,4262853,Hemingford Cooperative Telephone Company,AW-CMA536-A,Nebraska 4 - Grant,1,"15,750","21,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA579-A,North Carolina 15 - Cabarrus,68,"848,000","848,000"
66,Advanced Wireless Services,161,1566561,North Dakota Network Company,AW-CMA580-A,North Dakota 1 - Divide,1,"61,000","61,000"
66,Advanced Wireless Services,161,1566561,North Dakota Network Company,AW-CMA581-A,North Dakota 2 - Bottineau,7,"63,000","63,000"
66,Advanced Wireless Services,161,1566561,North Dakota Network Company,AW-CMA582-A,North Dakota 3 - Barnes,1,"53,000","53,000"
66,Advanced Wireless Services,161,2477743,"Reservation Telephone Cooperative, Inc.",AW-CMA583-A,North Dakota 4 - McKenzie,6,"69,000","92,000"
66,Advanced Wireless Services,161,2477636,BEK COMMUNICATIONS COOPERATIVE,AW-CMA584-A,North Dakota 5 - Kidder,28,"69,000","92,000"
66,Advanced Wireless Services,161,1565449,T-Mobile License LLC,AW-CMA586-A,Ohio 2 - Sandusky,21,"156,000","156,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA587-A,Ohio 3 - Ashtabula,79,"494,000","494,000"
66,Advanced Wireless Services,161,3010493,Cincinnati Bell Wireless LLC,AW-CMA588-A,Ohio 4 - Mercer,83,"185,000","185,000"
66,Advanced Wireless Services,161,15180151,"Triad AWS, Inc.",AW-CMA589-A,Ohio 5 - Hancock,100,"121,500","162,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA590-A,Ohio 6 - Morrow,46,"417,000","417,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA591-A,Ohio 7 - Tuscarawas,85,"203,000","203,000"
66,Advanced Wireless Services,161,3010493,Cincinnati Bell Wireless LLC,AW-CMA592-A,Ohio 8 - Clinton,85,"218,000","218,000"
66,Advanced Wireless Services,161,15022023,AWS Wireless Inc.,AW-CMA593-A,Ohio 9 - Ross,52,"544,000","544,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA608-A,Oregon 3 - Umatilla,86,"235,000","235,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA609-A,Oregon 4 - Lincoln,68,"518,000","518,000"
66,Advanced Wireless Services,161,15021066,"Red Rock Spectrum Holdings, LLC",AW-CMA610-A,Oregon 5 - Coos,129,"156,000","156,000"
66,Advanced Wireless Services,161,3764727,"Bend Cable Communications, LLC",AW-CMA611-A,Oregon 6 - Crook,6,"383,000","383,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA612-A,Pennsylvania 1 - Crawford,36,"118,000","118,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA613-A,Pennsylvania 2 - McKean,85,"58,000","58,000"
66,Advanced Wireless Services,161,3767324,American Cellular Corporation,AW-CMA614-A,Pennsylvania 3 - Potter,85,"64,000","64,000"
66,Advanced Wireless Services,161,12882643,"Pine Cellular Phones, Inc.",AW-CMA605-A,Oklahoma 10 - Haskell,43,"509,000","509,000"
66,Advanced Wireless Services,161,9927922,"Cricket Licensee (Reauction), Inc.",AW-CMA606-A,Oregon 1 - Clatsop,67,"210,000","210,000"
