auction_id,auction_description,round,item_name,item_description,pwb_amount,net_pwb_amount,pw_bidder,round_of_pwb,previous_pw_bidder,round_of_previous_pwb,previous_pwb_amount,previous_net_pwb_amount
73,700 MHz Band,261,WY-CMA294-B,"San Angelo, TX","1,551,000","1,551,000","Central Texas Telephone Investments, LP",37,Cellco Partnership d/b/a Verizon Wireless,24,"1,521,000",0
73,700 MHz Band,261,WY-CMA295-B,"Midland, TX","405,000","405,000",Cellco Partnership d/b/a Verizon Wireless,26,"Central Texas Telephone Investments, LP",25,"369,000",0
73,700 MHz Band,261,WY-CMA296-B,"Iowa City, IA","1,957,000","1,467,750","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"1,802,000",0
73,700 MHz Band,261,WY-CMA297-B,"Great Falls, MT","648,000","648,000",Cellco Partnership d/b/a Verizon Wireless,24,Alltel Corporation,21,"615,000",0
73,700 MHz Band,261,WY-CMA298-B,"Bismarck, ND",0,0,FCC,0,Alltel Corporation,21,"1,007,000",0
73,700 MHz Band,261,WY-CMA299-B,"Casper, WY","488,000","488,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",21,"463,000",0
73,700 MHz Band,261,WY-CMA300-B,"Victoria, TX","207,000","175,950","Broadband Wireless Unlimited, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"188,000",0
73,700 MHz Band,261,WY-CMA301-B,"Lawrence, KS","1,495,000","1,495,000",The World Company,29,Cellco Partnership d/b/a Verizon Wireless,23,"1,424,000",0
73,700 MHz Band,261,WY-CMA302-B,"Enid, OK","879,000","659,250","King Street Wireless, L.P.",33,"Pioneer Telephone Cooperative, Inc.",32,"799,000",0
73,700 MHz Band,261,WY-CMA303-B,"Aurora-Elgin, IL","309,000","262,650","Broadband Wireless Unlimited, LLC",175,"I-700, LLC",174,"297,000",0
73,700 MHz Band,261,WY-CMA304-B,"Joliet, IL","227,000","170,250","King Street Wireless, L.P.",174,"Iowa Intelegra Consortium, LLC",173,"218,000",0
73,700 MHz Band,261,WY-CMA305-B,"Alton-Granite City, IL","145,000","108,750","King Street Wireless, L.P.",18,CenturyTel Broadband Wireless LLC,17,"121,000",0
73,700 MHz Band,261,WY-CMA306-B,Gulf of Mexico,"675,000","675,000",CHEVRON USA INC.,39,"SeaBytes, L.L.C.",38,"653,000",0
73,700 MHz Band,261,WY-CMA307-B,Alabama 1 - Franklin,"3,880,000","3,880,000","AT&T Mobility Spectrum, LLC",111,CenturyTel Broadband Wireless LLC,109,"3,782,000",0
73,700 MHz Band,261,WY-CMA308-B,Alabama 2 - Jackson,"2,291,000","2,291,000","Cellular South Licenses, Inc.",25,"Farmers Telecommunications Cooperative, Inc.",24,"2,081,000",0
73,700 MHz Band,261,WY-CMA309-B,Alabama 3 - Lamar,"138,000","138,000",CenturyTel Broadband Wireless LLC,143,"Cellular South Licenses, Inc.",142,"133,000",0
73,700 MHz Band,261,WY-CMA310-B,Alabama 4 - Bibb,"166,000","166,000",CenturyTel Broadband Wireless LLC,143,"Cellular South Licenses, Inc.",142,"160,000",0
73,700 MHz Band,261,WY-CMA311-B,Alabama 5 - Cleburne,"359,000","359,000",CenturyTel Broadband Wireless LLC,48,"Cellular South Licenses, Inc.",47,"345,000",0
73,700 MHz Band,261,WY-CMA312-B,Alabama 6 - Washington,"466,000","466,000","AT&T Mobility Spectrum, LLC",18,CenturyTel Broadband Wireless LLC,17,"388,000",0
73,700 MHz Band,261,WY-CMA313-B,Alabama 7 - Butler,"1,932,000","1,932,000",CenturyTel Broadband Wireless LLC,41,"Cellular South Licenses, Inc.",40,"1,868,000",0
73,700 MHz Band,261,WY-CMA314-B,Alabama 8 - Lee,"383,000","383,000",CenturyTel Broadband Wireless LLC,41,"Cellular South Licenses, Inc.",40,"370,000",0
73,700 MHz Band,261,WY-CMA315-B,Alaska 1 - Wade Hampton,"560,000","560,000","AlasConnect, Inc.",41,"MTA Communications, Inc.",40,"538,000",0
73,700 MHz Band,261,WY-CMA316-B,Alaska 2 - Bethel,"197,000","197,000","MTA Communications, Inc.",6,"SAL Spectrum, LLC",5,"164,000",0
73,700 MHz Band,261,WY-CMA317-B,Alaska 3 - Haines,"42,000","42,000","MTA Communications, Inc.",5,"SAL Spectrum, LLC",4,"35,000",0
73,700 MHz Band,261,WY-CMA318-B,Arizona 1 - Mohave,"434,000","325,500",Data-Max Wireless LLC,28,Cellco Partnership d/b/a Verizon Wireless,26,"408,000",0
73,700 MHz Band,261,WY-CMA319-B,Arizona 2 - Coconino,"1,413,000","1,413,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,24,"1,346,000",0
73,700 MHz Band,261,WY-CMA320-B,Arizona 3 - Navajo,"229,000","229,000","SAL Spectrum, LLC",122,"Miller, David",121,"221,000",0
73,700 MHz Band,261,WY-CMA321-B,Arizona 4 - Yuma,"509,000","381,750","PCS Partners, L.P.",151,"Miller, David",150,"492,000",0
73,700 MHz Band,261,WY-CMA322-B,Arizona 5 - Gila,"2,381,000","2,381,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"2,164,000",0
73,700 MHz Band,261,WY-CMA323-B,Arizona 6 - Graham,"362,000","271,500","PCS Partners, L.P.",56,Cellco Partnership d/b/a Verizon Wireless,21,"355,000",0
73,700 MHz Band,261,WY-CMA324-B,Arkansas 1 - Madison,"979,000","979,000","Cox Wireless, Inc.",44,CenturyTel Broadband Wireless LLC,43,"941,000",0
73,700 MHz Band,261,WY-CMA325-B,Arkansas 2 - Marion,"369,000","369,000",CenturyTel Broadband Wireless LLC,21,Alltel Corporation,19,"346,000",0
73,700 MHz Band,261,WY-CMA326-B,Arkansas 3 - Sharp,"393,000","393,000",CenturyTel Broadband Wireless LLC,21,Alltel Corporation,20,"357,000",0
73,700 MHz Band,261,WY-CMA327-B,Arkansas 4 - Clay,"1,325,000","1,325,000",CenturyTel Broadband Wireless LLC,21,Alltel Corporation,20,"1,205,000",0
73,700 MHz Band,261,WY-CMA328-B,Arkansas 5 - Cross,"893,000","893,000",CenturyTel Broadband Wireless LLC,21,Alltel Corporation,20,"812,000",0
73,700 MHz Band,261,WY-CMA329-B,Arkansas 6 - Cleburne,"652,000","652,000",CenturyTel Broadband Wireless LLC,21,Alltel Corporation,20,"593,000",0
73,700 MHz Band,261,WY-CMA330-B,Arkansas 7 - Pope,"1,203,000","1,203,000",CenturyTel Broadband Wireless LLC,21,Alltel Corporation,19,"1,125,000",0
73,700 MHz Band,261,WY-CMA331-B,Arkansas 8 - Franklin,"170,000","170,000",CenturyTel Broadband Wireless LLC,169,"VentureTel 700, Inc.",168,"163,000",0
73,700 MHz Band,261,WY-CMA332-B,Arkansas 9 - Polk,"411,000","349,350","Pine Cellular Phones, Inc.",27,Cellco Partnership d/b/a Verizon Wireless,26,"359,000",0
73,700 MHz Band,261,WY-CMA333-B,Arkansas 10 - Garland,"102,000","102,000",CenturyTel Broadband Wireless LLC,89,"Miller, David",88,"99,000",0
73,700 MHz Band,261,WY-CMA334-B,Arkansas 11 - Hempstead,"129,000","129,000",CenturyTel Broadband Wireless LLC,93,"Xanadoo 700 MHz DE, LLC",92,"124,000",0
73,700 MHz Band,261,WY-CMA335-B,Arkansas 12 - Ouachita,"263,000","263,000",CenturyTel Broadband Wireless LLC,93,"Xanadoo 700 MHz DE, LLC",92,"253,000",0
73,700 MHz Band,261,WY-CMA336-B,California 1 - Del Norte,"843,000","632,250","King Street Wireless, L.P.",26,Cellco Partnership d/b/a Verizon Wireless,25,"734,000",0
73,700 MHz Band,261,WY-CMA337-B,California 2 - Modoc,"38,000","28,500","King Street Wireless, L.P.",26,Cellco Partnership d/b/a Verizon Wireless,25,"32,000",0
73,700 MHz Band,261,WY-CMA338-B,California 3 - Alpine,"402,000","301,500","Triad 700, LLC",91,"SAL Spectrum, LLC",26,"394,000",0
73,700 MHz Band,261,WY-CMA339-B,California 4 - Madera,"5,151,000","5,151,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"4,683,000",0
73,700 MHz Band,261,WY-CMA340-B,California 5 - San Luis Obispo,"1,341,000","1,005,750",Club 42 CM Limited Partnership,27,Cellco Partnership d/b/a Verizon Wireless,26,"1,166,000",0
73,700 MHz Band,261,WY-CMA341-B,California 6 - Mono,"125,000","93,750","Great American Broadband, Inc.",72,"Triad 700, LLC",71,"120,000",0
73,700 MHz Band,261,WY-CMA342-B,California 7 - Imperial,"676,000","676,000",QUALCOMM Incorporated,204,"Triad 700, LLC",203,"650,000",0
73,700 MHz Band,261,WY-CMA343-B,California 8 - Tehama,"524,000","393,000","King Street Wireless, L.P.",253,"Triad 700, LLC",252,"476,000",0
73,700 MHz Band,261,WY-CMA344-B,California 9 - Mendocino,"360,000","270,000","King Street Wireless, L.P.",100,"Triad 700, LLC",99,"346,000",0
73,700 MHz Band,261,WY-CMA345-B,California 10 - Sierra,"210,000","157,500","Triad 700, LLC",50,"Cavalier Wireless, LLC",26,"206,000",0
73,700 MHz Band,261,WY-CMA346-B,California 11 - El Dorado,"540,000","405,000","Triad 700, LLC",50,Worldcall Inc.,44,"529,000",0
73,700 MHz Band,261,WY-CMA347-B,California 12 - Kings,"298,000","223,500",Club 42 CM Limited Partnership,27,Cellco Partnership d/b/a Verizon Wireless,26,"259,000",0
73,700 MHz Band,261,WY-CMA348-B,Colorado 1 - Moffat,"944,000","944,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"859,000",0
73,700 MHz Band,261,WY-CMA349-B,Colorado 2 - Logan,"623,000","623,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",20,"592,000",0
73,700 MHz Band,261,WY-CMA350-B,Colorado 3 - Garfield,"4,485,000","4,485,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"4,082,000",0
73,700 MHz Band,261,WY-CMA351-B,Colorado 4 - Park,"921,000","921,000",Cellco Partnership d/b/a Verizon Wireless,26,"SAL Spectrum, LLC",25,"845,000",0
73,700 MHz Band,261,WY-CMA352-B,Colorado 5 - Elbert,"486,000","486,000",Cellco Partnership d/b/a Verizon Wireless,24,"N.E. Colorado Wireless Technologies, Inc.",23,"441,000",0
73,700 MHz Band,261,WY-CMA353-B,Colorado 6 - San Miguel,"1,001,000","1,001,000","AT&T Mobility Spectrum, LLC",26,"SAL Spectrum, LLC",25,"882,000",0
73,700 MHz Band,261,WY-CMA354-B,Colorado 7 - Saguache,"284,000","284,000",CenturyTel Broadband Wireless LLC,74,Cellco Partnership d/b/a Verizon Wireless,24,"278,000",0
73,700 MHz Band,261,WY-CMA355-B,Colorado 8 - Kiowa,"228,000","228,000",CenturyTel Broadband Wireless LLC,74,Cellco Partnership d/b/a Verizon Wireless,24,"224,000",0
73,700 MHz Band,261,WY-CMA356-B,Colorado 9 - Costilla,"84,000","63,000","C&W Enterprises, Inc.",64,"Cavalier Wireless, LLC",63,"81,000",0
73,700 MHz Band,261,WY-CMA357-B,Connecticut 1 - Litchfield,"387,000","290,250","Triad 700, LLC",89,"Cavalier Wireless, LLC",88,"372,000",0
73,700 MHz Band,261,WY-CMA358-B,Connecticut 2 - Windham,"240,000","180,000","Triad 700, LLC",89,"Cavalier Wireless, LLC",88,"231,000",0
73,700 MHz Band,261,WY-CMA359-B,Delaware 1 - Kent,"1,080,000","1,080,000","AT&T Mobility Spectrum, LLC",83,"Cavalier Wireless, LLC",82,"1,039,000",0
73,700 MHz Band,261,WY-CMA360-B,Florida 1 - Collier,"1,768,000","1,768,000","AT&T Mobility Spectrum, LLC",26,Cellco Partnership d/b/a Verizon Wireless,25,"1,607,000",0
73,700 MHz Band,261,WY-CMA361-B,Florida 2 - Glades,"281,000","210,750","Triad 700, LLC",26,"Cavalier Wireless, LLC",25,"245,000",0
73,700 MHz Band,261,WY-CMA362-B,Florida 3 - Hardee,"453,000","453,000",Cellco Partnership d/b/a Verizon Wireless,26,"Cavalier Wireless, LLC",25,"406,000",0
73,700 MHz Band,261,WY-CMA363-B,Florida 4 - Citrus,"7,185,000","7,185,000","AT&T Mobility Spectrum, LLC",22,Alltel Corporation,21,"6,248,000",0
73,700 MHz Band,261,WY-CMA364-B,Florida 5 - Putnam,"366,000","274,500","Dragon Arch, Inc.",242,"Cavalier Wireless, LLC",241,"333,000",0
73,700 MHz Band,261,WY-CMA365-B,Florida 6 - Dixie,"35,000","26,250","Miller, David",242,"Cavalier Wireless, LLC",241,"32,000",0
73,700 MHz Band,261,WY-CMA366-B,Florida 7 - Hamilton,"131,000","98,250","Cavalier Wireless, LLC",32,"Triad 700, LLC",29,"124,000",0
73,700 MHz Band,261,WY-CMA367-B,Florida 8 - Jefferson,"36,000","27,000","Cavalier Wireless, LLC",78,"Miller, David",77,"35,000",0
73,700 MHz Band,261,WY-CMA368-B,Florida 9 - Calhoun,"123,000","92,250","Cavalier Wireless, LLC",77,"Cellular South Licenses, Inc.",76,"119,000",0
73,700 MHz Band,261,WY-CMA369-B,Florida 10 -  Walton,"409,000","409,000","Cellular South Licenses, Inc.",242,"Cavalier Wireless, LLC",241,"374,000",0
73,700 MHz Band,261,WY-CMA370-B,Florida 11 - Monroe,"75,000","56,250","Triad 700, LLC",29,"Cavalier Wireless, LLC",28,"68,000",0
73,700 MHz Band,261,WY-CMA371-B,Georgia 1 - Whitfield,"1,359,000","1,359,000","AT&T Mobility Spectrum, LLC",22,Cellco Partnership d/b/a Verizon Wireless,21,"1,237,000",0
73,700 MHz Band,261,WY-CMA372-B,Georgia 2 - Dawson,"3,908,000","3,908,000","AT&T Mobility Spectrum, LLC",31,Cellco Partnership d/b/a Verizon Wireless,21,"3,722,000",0
73,700 MHz Band,261,WY-CMA373-B,Georgia 3 - Chattooga,"522,000","391,500","Cavalier Wireless, LLC",46,"Cellular South Licenses, Inc.",45,"502,000",0
73,700 MHz Band,261,WY-CMA374-B,Georgia 4 - Jasper,"144,000","108,000","Miller, David",96,"Triad 700, LLC",29,"141,000",0
73,700 MHz Band,261,WY-CMA375-B,Georgia 5 - Haralson,"1,855,000","1,855,000","AT&T Mobility Spectrum, LLC",46,"Cellular South Licenses, Inc.",45,"1,784,000",0
73,700 MHz Band,261,WY-CMA376-B,Georgia 6 - Spalding,"823,000","823,000","Public Service Wireless Services, Inc.",26,"AT&T Mobility Spectrum, LLC",21,"783,000",0
73,700 MHz Band,261,WY-CMA377-B,Georgia 7 - Hancock,"50,000","37,500","Miller, David",175,"Cavalier Wireless, LLC",174,"48,000",0
73,700 MHz Band,261,WY-CMA378-B,Georgia 8 - Warren,"326,000","326,000",PBP Bidco LLC,104,"Cavalier Wireless, LLC",103,"314,000",0
73,700 MHz Band,261,WY-CMA379-B,Georgia 9 - Marion,"216,000","216,000","Public Service Wireless Services, Inc.",108,"Miller, David",107,"209,000",0
73,700 MHz Band,261,WY-CMA380-B,Georgia 10 - Bleckley,"737,000","737,000","AT&T Mobility Spectrum, LLC",119,"Cavalier Wireless, LLC",83,"723,000",0
73,700 MHz Band,261,WY-CMA381-B,Georgia 11 - Toombs,"92,000","69,000","Cavalier Wireless, LLC",81,"Miller, David",80,"89,000",0
73,700 MHz Band,261,WY-CMA382-B,Georgia 12 - Liberty,"3,059,000","3,059,000","AT&T Mobility Spectrum, LLC",128,CenturyTel Broadband Wireless LLC,126,"2,981,000",0
73,700 MHz Band,261,WY-CMA383-B,Georgia 13 - Early,"165,000","123,750","Miller, David",115,"Broadband Wireless Unlimited, LLC",114,"159,000",0
73,700 MHz Band,261,WY-CMA384-B,Georgia 14 - Worth,"146,000","124,100","Broadband Wireless Unlimited, LLC",96,"Cavalier Wireless, LLC",93,"143,000",0
73,700 MHz Band,261,WY-CMA385-B,Hawaii 1 - Kauai,"182,000","136,500","Triad 700, LLC",147,"PCS Partners, L.P.",146,"176,000",0
73,700 MHz Band,261,WY-CMA386-B,Hawai 2 - Maui,"622,000","466,500","Triad 700, LLC",28,Whidbey Telephone Company,27,"573,000",0
73,700 MHz Band,261,WY-CMA387-B,Hawaii 3 - Hawaii,"398,000","298,500","Triad 700, LLC",28,Whidbey Telephone Company,27,"362,000",0
73,700 MHz Band,261,WY-CMA388-B,Idaho 1 - Boundary,"1,271,000","1,271,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",15,"1,210,000",0
73,700 MHz Band,261,WY-CMA389-B,Idaho 2 - Idaho,"58,000","49,300",Whidbey Telephone Company,32,Cellco Partnership d/b/a Verizon Wireless,24,"55,000",0
73,700 MHz Band,261,WY-CMA390-B,Idaho 3 - Lemhi,"212,000","159,000",Manti Telephone Company,28,Cellco Partnership d/b/a Verizon Wireless,24,"202,000",0
73,700 MHz Band,261,WY-CMA391-B,Idaho 4 - Elmore,"175,000","131,250","Toba Inlet PCS, LLC",37,Whidbey Telephone Company,36,"169,000",0
73,700 MHz Band,261,WY-CMA392-B,Idaho 5 - Butte,"970,000","970,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",16,"924,000",0
73,700 MHz Band,261,WY-CMA393-B,Idaho 6 - Clark,"2,888,000","2,888,000","AT&T Mobility Spectrum, LLC",27,Cellco Partnership d/b/a Verizon Wireless,26,"2,629,000",0
73,700 MHz Band,261,WY-CMA394-B,Illinois 1 - Jo Davie,"6,373,000","6,373,000","AT&T Mobility Spectrum, LLC",33,"King Street Wireless, L.P.",32,"5,817,000",0
73,700 MHz Band,261,WY-CMA395-B,Illinois 2 - Bureau,"1,596,000","1,197,000","King Street Wireless, L.P.",105,"Iowa Intelegra Consortium, LLC",104,"1,535,000",0
73,700 MHz Band,261,WY-CMA396-B,Illinois 3 - Mercer,"1,555,000","1,555,000","AT&T Mobility Spectrum, LLC",18,Mediapolis Telephone Company,17,"1,296,000",0
73,700 MHz Band,261,WY-CMA397-B,Illinois 4 - Adams,"1,744,000","1,744,000","AT&T Mobility Spectrum, LLC",18,"King Street Wireless, L.P.",17,"1,453,000",0
73,700 MHz Band,261,WY-CMA398-B,Illinois 5 - Mason,"550,000","412,500","King Street Wireless, L.P.",111,"I-700, LLC",110,"529,000",0
73,700 MHz Band,261,WY-CMA399-B,Illinois 6 - Montgomery,"836,000","836,000","I-700, LLC",58,"King Street Wireless, L.P.",24,"820,000",0
73,700 MHz Band,261,WY-CMA400-B,Illinois 7 - Vermilion,"898,000","673,500","King Street Wireless, L.P.",27,"I-700, LLC",26,"821,000",0
73,700 MHz Band,261,WY-CMA401-B,Illinois 8 - Washington,"2,404,000","2,404,000","AT&T Mobility Spectrum, LLC",34,"King Street Wireless, L.P.",33,"2,186,000",0
73,700 MHz Band,261,WY-CMA402-B,Illinois 9 - Clay,"577,000","432,750","King Street Wireless, L.P.",25,"I-700, LLC",24,"523,000",0
73,700 MHz Band,261,WY-CMA403-B,Indiana 1 - Newton,"1,081,000","810,750","King Street Wireless, L.P.",79,"I-700, LLC",78,"1,040,000",0
73,700 MHz Band,261,WY-CMA404-B,Indiana 2 - Kosciusko,"1,219,000","1,219,000","Ligtel Communications, Inc.",33,"King Street Wireless, L.P.",32,"1,112,000",0
73,700 MHz Band,261,WY-CMA405-B,Indiana 3 - Huntington,"290,000","217,500","Great American Broadband, Inc.",22,"AT&T Mobility Spectrum, LLC",21,"264,000",0
73,700 MHz Band,261,WY-CMA406-B,Indiana 4 - Miami,"2,055,000","2,055,000",Cellco Partnership d/b/a Verizon Wireless,21,"AT&T Mobility Spectrum, LLC",20,"1,850,000",0
73,700 MHz Band,261,WY-CMA407-B,Indiana 5 - Warren,"598,000","598,000","I-700, LLC",70,"King Street Wireless, L.P.",58,"586,000",0
73,700 MHz Band,261,WY-CMA408-B,Indiana 6 - Randolph,"726,000","544,500","Triad 700, LLC",79,"I-700, LLC",78,"698,000",0
73,700 MHz Band,261,WY-CMA409-B,Indiana 7 - Owen,"945,000","708,750","King Street Wireless, L.P.",18,"AT&T Mobility Spectrum, LLC",17,"788,000",0
73,700 MHz Band,261,WY-CMA410-B,Indiana 8 - Brown,"3,023,000","3,023,000","AT&T Mobility Spectrum, LLC",21,"Washington County Rural Telephone Cooperative, Inc",20,"2,776,000",0
73,700 MHz Band,261,WY-CMA411-B,Indiana 9 - Decatur,"392,000","294,000",Miles Communications Corp,18,"King Street Wireless, L.P.",16,"329,000",0
73,700 MHz Band,261,WY-CMA412-B,Iowa 1 - Mills,"1,084,000","813,000","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"983,000",0
73,700 MHz Band,261,WY-CMA413-B,Iowa 2 - Union,"1,217,000","912,750","King Street Wireless, L.P.",42,"Iowa Intelegra Consortium, LLC",41,"1,170,000",0
73,700 MHz Band,261,WY-CMA414-B,Iowa 3 - Monroe,"1,867,000","1,400,250","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"1,716,000",0
73,700 MHz Band,261,WY-CMA415-B,Iowa 4 - Muscatine,"3,959,000","2,969,250","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"3,640,000",0
73,700 MHz Band,261,WY-CMA416-B,Iowa 5 - Jackson,"1,800,000","1,350,000","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"1,657,000",0
73,700 MHz Band,261,WY-CMA417-B,Iowa 6 - Iowa,"2,698,000","2,698,000","Iowa Telecommunications Services, Inc.",45,"King Street Wireless, L.P.",44,"2,594,000",0
73,700 MHz Band,261,WY-CMA418-B,Iowa 7 - Audubon,"865,000","648,750","King Street Wireless, L.P.",28,"Iowa Telecommunications Services, Inc.",27,"786,000",0
73,700 MHz Band,261,WY-CMA419-B,Iowa 8 - Monona,"1,476,000","1,107,000","King Street Wireless, L.P.",34,"Iowa Telecommunications Services, Inc.",33,"1,343,000",0
73,700 MHz Band,261,WY-CMA420-B,Iowa 9 - Ida,"1,217,000","1,217,000","Iowa Telecommunications Services, Inc.",24,"AT&T Mobility Spectrum, LLC",16,"1,159,000",0
73,700 MHz Band,261,WY-CMA421-B,Iowa 10 - Humboldt,"2,476,000","1,857,000","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"2,275,000",0
73,700 MHz Band,261,WY-CMA422-B,Iowa 11 - Hardin,"881,000","660,750","King Street Wireless, L.P.",53,"Iowa Intelegra Consortium, LLC",52,"847,000",0
73,700 MHz Band,261,WY-CMA423-B,Iowa 12 - Winneshiek,"1,233,000","924,750","King Street Wireless, L.P.",25,"Iowa Telecommunications Services, Inc.",24,"1,120,000",0
73,700 MHz Band,261,WY-CMA424-B,Iowa 13 - Mitchell,"1,979,000","1,979,000","Iowa Telecommunications Services, Inc.",24,"AT&T Mobility Spectrum, LLC",20,"1,883,000",0
73,700 MHz Band,261,WY-CMA425-B,Iowa 14 - Kossuth,"2,671,000","2,003,250","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"2,451,000",0
73,700 MHz Band,261,WY-CMA426-B,Iowa 15 - Dickinson,"1,490,000","1,117,500","King Street Wireless, L.P.",43,"Northern Iowa Communications Partners, LLC",42,"1,433,000",0
73,700 MHz Band,261,WY-CMA427-B,Iowa 16 - Lyon,"1,214,000","910,500","King Street Wireless, L.P.",21,"AT&T Mobility Spectrum, LLC",20,"1,110,000",0
73,700 MHz Band,261,WY-CMA428-B,Kansas 1 - Cheyenne,"128,000","108,800","The S&T Telephone Cooperative Association, Inc.",59,"Great American Broadband, Inc.",58,"124,000",0
73,700 MHz Band,261,WY-CMA429-B,Kansas 2 - Norton,"107,000","107,000","Rural Telephone Service Company, Inc.",57,"Great American Broadband, Inc.",55,"104,000",0
73,700 MHz Band,261,WY-CMA430-B,Kansas 3 - Jewell,"1,058,000","793,500","Blue Valley Tele-Communications, Inc.",27,Cellco Partnership d/b/a Verizon Wireless,26,"950,000",0
73,700 MHz Band,261,WY-CMA431-B,Kansas 4 - Marshall,"2,021,000","1,515,750","Blue Valley Tele-Communications, Inc.",22,"AT&T Mobility Spectrum, LLC",21,"1,833,000",0
73,700 MHz Band,261,WY-CMA432-B,Kansas 5 - Brown,"2,064,000","2,064,000","AT&T Mobility Spectrum, LLC",32,"King Street Wireless, L.P.",31,"1,883,000",0
73,700 MHz Band,261,WY-CMA433-B,Kansas 6 - Wallace,"64,000","54,400","The S&T Telephone Cooperative Association, Inc.",27,Cellco Partnership d/b/a Verizon Wireless,26,"58,000",0
73,700 MHz Band,261,WY-CMA434-B,Kansas 7 - Trego,"964,000","964,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",21,"914,000",0
73,700 MHz Band,261,WY-CMA435-B,Kansas 8 - Ellsworth,"1,018,000","1,018,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",19,"969,000",0
73,700 MHz Band,261,WY-CMA436-B,Kansas 9 - Morris,"1,743,000","1,307,250","King Street Wireless, L.P.",22,"AT&T Mobility Spectrum, LLC",21,"1,584,000",0
73,700 MHz Band,261,WY-CMA437-B,Kansas 10 - Franklin,"811,000","608,250","King Street Wireless, L.P.",22,"AT&T Mobility Spectrum, LLC",21,"737,000",0
73,700 MHz Band,261,WY-CMA438-B,Kansas 11 - Hamilton,"788,000","788,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",18,"750,000",0
73,700 MHz Band,261,WY-CMA439-B,Kansas 12 - Hodgeman,"646,000","646,000",Cellco Partnership d/b/a Verizon Wireless,24,"King Street Wireless, L.P.",22,"607,000",0
73,700 MHz Band,261,WY-CMA440-B,Kansas 13 - Edwards,"304,000","304,000",Cellco Partnership d/b/a Verizon Wireless,24,"AT&T Mobility Spectrum, LLC",20,"289,000",0
73,700 MHz Band,261,WY-CMA441-B,Kansas 14 - Reno,"1,493,000","1,119,750","King Street Wireless, L.P.",27,Cellco Partnership d/b/a Verizon Wireless,26,"1,358,000",0
73,700 MHz Band,261,WY-CMA442-B,Kansas 15 - Elk,"1,443,000","1,082,250","King Street Wireless, L.P.",39,"Cox Wireless, Inc.",38,"1,388,000",0
73,700 MHz Band,261,WY-CMA443-B,Kentucky 1 - Fulton,"421,000","315,750",BPS Telephone Company,129,"I-700, LLC",128,"405,000",0
73,700 MHz Band,261,WY-CMA444-B,Kentucky 2 - Union,"235,000","235,000",Bluegrass Wireless LLC,129,"I-700, LLC",128,"226,000",0
73,700 MHz Band,261,WY-CMA445-B,Kentucky 3 - Meade,"3,640,000","3,640,000","AT&T Mobility Spectrum, LLC",24,Bluegrass Wireless LLC,23,"3,309,000",0
73,700 MHz Band,261,WY-CMA446-B,Kentucky 4 - Spencer,"3,526,000","3,526,000","AT&T Mobility Spectrum, LLC",18,Bluegrass Wireless LLC,17,"2,938,000",0
73,700 MHz Band,261,WY-CMA447-B,Kentucky 5 - Barren,"1,109,000","1,109,000",Bluegrass Wireless LLC,17,"AT&T Mobility Spectrum, LLC",16,"924,000",0
73,700 MHz Band,261,WY-CMA448-B,Kentucky 6 - Madison,"727,000","727,000",Bluegrass Wireless LLC,21,"Cavalier Wireless, LLC",20,"660,000",0
73,700 MHz Band,261,WY-CMA449-B,Kentucky 7 - Trimble,"1,013,000","1,013,000","AT&T Mobility Spectrum, LLC",55,Bluegrass Wireless LLC,54,"974,000",0
73,700 MHz Band,261,WY-CMA450-B,Kentucky 8 - Mason,"829,000","829,000","AT&T Mobility Spectrum, LLC",51,"East Kentucky Network, LLC",50,"797,000",0
73,700 MHz Band,261,WY-CMA451-B,Kentucky 9 - Elliott,"298,000","298,000","East Kentucky Network, LLC",21,"Cavalier Wireless, LLC",20,"274,000",0
